 
================================================================================
                                                                                
               fso-data-check utility for TIO data @ fso                  
                       Release 20190721-0931                                    
                                                                                
20190913 20:30:02 : Checking the fits file numbers & size                    
                    @ /cygdrive/e/20190913/TIO                                                     
                    Please wait...                                              
                    Press ctrl-c to break!                                      
                                                                                
================================================================================
 
20190913 20:37:23: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:24: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:25: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:26: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:27: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:29: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:30: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:31: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:32: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:33: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:34: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:35: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:36: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:37: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:38: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:39: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:40: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:41: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:42: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:43: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:45: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:46: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:47: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:48: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:49: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:50: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:51: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:52: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:53: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:54: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:55: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:56: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:57: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:58: Getting TIO fits file(s) info, Please Wait...   
20190913 20:37:59: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:01: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:02: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:03: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:04: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:05: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:06: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:07: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:08: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:09: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:10: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:11: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:12: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:13: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:14: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:15: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:17: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:18: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:19: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:20: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:21: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:22: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:23: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:24: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:25: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:26: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:27: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:28: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:29: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:30: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:31: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:32: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:34: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:35: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:36: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:37: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:38: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:39: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:40: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:41: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:42: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:43: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:44: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:45: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:46: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:47: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:48: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:50: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:51: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:52: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:53: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:54: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:55: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:56: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:57: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:58: Getting TIO fits file(s) info, Please Wait...   
20190913 20:38:59: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:00: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:01: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:02: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:03: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:04: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:06: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:07: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:08: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:09: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:10: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:11: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:12: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:13: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:14: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:15: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:16: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:17: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:18: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:19: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:20: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:21: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:23: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:24: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:25: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:26: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:27: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:28: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:29: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:30: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:31: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:32: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:33: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:34: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:35: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:36: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:37: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:38: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:39: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:41: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:42: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:43: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:44: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:45: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:46: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:47: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:48: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:49: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:50: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:51: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:52: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:53: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:54: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:55: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:56: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:58: Getting TIO fits file(s) info, Please Wait...   
20190913 20:39:59: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:00: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:01: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:02: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:03: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:04: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:05: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:06: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:07: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:08: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:09: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:10: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:11: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:12: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:14: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:15: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:16: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:17: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:18: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:19: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:20: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:21: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:22: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:23: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:24: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:25: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:26: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:27: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:28: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:29: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:30: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:31: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:33: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:34: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:35: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:36: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:37: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:38: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:39: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:40: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:41: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:42: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:43: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:44: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:45: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:46: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:47: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:48: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:49: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:51: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:52: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:53: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:54: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:55: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:56: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:57: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:58: Getting TIO fits file(s) info, Please Wait...   
20190913 20:40:59: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:00: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:01: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:02: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:03: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:04: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:05: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:06: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:08: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:09: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:10: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:11: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:12: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:13: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:14: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:15: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:16: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:17: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:18: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:19: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:20: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:21: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:22: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:23: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:25: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:26: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:27: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:28: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:29: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:30: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:31: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:32: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:33: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:34: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:35: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:36: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:37: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:38: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:39: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:40: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:41: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:43: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:44: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:45: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:46: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:47: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:48: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:49: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:50: Getting TIO fits file(s) info, Please Wait...   
20190913 20:41:51: TIO fits file(s) info getting Task Has Done!
                   Finishing....
20190913 20:41:51: new TIO fits file(s) getting Task Has Done!
                   Finishing....
20190913 20:41:51: Wrong TIO fits file(s) checking Task Has Done!
                   Finishing....
20190913 20:41:52: Current wrong TIO fits file(s) adding Task Has Done!
                   Finishing....
20190913 20:41:52: For TIO fits Data File(s) @ /cygdrive/e/20190913/TIO 
     File Checked: 5309 file(s)
 This Round Found: 75 file(s) in wrong size
      Total Found: 188 file(s) in wrong size
        Time Used: 710 secs.
  Error File List: /cygdrive/d/chd/LFTP4WIN-master/home/chd/log/TIO-fits@20190913-error-total.list
 
================================================================================
